"state","year","month","total_deaths","population","abbreviation","region","monthly_mortality_rate"
"Utah",2023,5,1622,3380800,"UT","West",0.399806751853605
"Utah",2023,6,1578,3380800,"UT","West",0.388961192617132
"Utah",2023,7,1983,3380800,"UT","West",0.48878963558921
"Utah",2023,8,1598,3380800,"UT","West",0.393890992270074
"Utah",2023,9,1076,3380800,"UT","West",0.265223221328285
"Vermont",2020,1,447,623347,"VT","Northeast",0.597580480855767
"Vermont",2020,2,587,623347,"VT","Northeast",0.78474215271216
"Vermont",2020,3,518,623347,"VT","Northeast",0.692498185868652
"Vermont",2020,4,506,623347,"VT","Northeast",0.67645575685239
"Vermont",2020,5,570,623347,"VT","Northeast",0.762015378272455
"Vermont",2020,6,433,623347,"VT","Northeast",0.578864313670128
"Vermont",2020,7,434,623347,"VT","Northeast",0.580201182754817
"Vermont",2020,8,547,623347,"VT","Northeast",0.731267389324619
"Vermont",2020,9,472,623347,"VT","Northeast",0.63100220797298
"Vermont",2020,10,583,623347,"VT","Northeast",0.779394676373406
"Vermont",2020,11,485,623347,"VT","Northeast",0.648381506073931
"Vermont",2020,12,533,623347,"VT","Northeast",0.71255122213898
"Vermont",2021,1,633,645570,"VT","Northeast",0.817107362485865
"Vermont",2021,2,571,645570,"VT","Northeast",0.737074729825322
"Vermont",2021,3,464,645570,"VT","Northeast",0.598953896040192
"Vermont",2021,4,454,645570,"VT","Northeast",0.586045406901395
"Vermont",2021,5,588,645570,"VT","Northeast",0.759019161361278
"Vermont",2021,6,421,645570,"VT","Northeast",0.543447392743364
"Vermont",2021,7,595,645570,"VT","Northeast",0.768055103758436
"Vermont",2021,8,480,645570,"VT","Northeast",0.619607478662268
"Vermont",2021,9,582,645570,"VT","Northeast",0.751274067877999
"Vermont",2021,10,696,645570,"VT","Northeast",0.898430844060288
"Vermont",2021,11,568,645570,"VT","Northeast",0.733202183083683
"Vermont",2021,12,563,645570,"VT","Northeast",0.726747938514285
"Vermont",2022,1,738,647064,"VT","Northeast",0.950446941879011
"Vermont",2022,2,573,647064,"VT","Northeast",0.73794864186541
"Vermont",2022,3,503,647064,"VT","Northeast",0.647797847920247
"Vermont",2022,4,591,647064,"VT","Northeast",0.761130274594167
"Vermont",2022,5,504,647064,"VT","Northeast",0.649085716405178
"Vermont",2022,6,524,647064,"VT","Northeast",0.674843086103796
"Vermont",2022,7,608,647064,"VT","Northeast",0.783024038837992
"Vermont",2022,8,485,647064,"VT","Northeast",0.624616215191491
"Vermont",2022,9,454,647064,"VT","Northeast",0.584692292158632
"Vermont",2022,10,613,647064,"VT","Northeast",0.789463381262647
"Vermont",2022,11,543,647064,"VT","Northeast",0.699312587317483
"Vermont",2022,12,676,647064,"VT","Northeast",0.870599095813294
"Vermont",2023,1,536,647064,"VT","Northeast",0.690297507922967
"Vermont",2023,2,522,647064,"VT","Northeast",0.672267349133934
"Vermont",2023,3,521,647064,"VT","Northeast",0.670979480649003
"Vermont",2023,4,639,647064,"VT","Northeast",0.822947961870851
"Vermont",2023,5,448,647064,"VT","Northeast",0.576965081249047
"Vermont",2023,6,462,647064,"VT","Northeast",0.59499524003808
"Vermont",2023,7,580,647064,"VT","Northeast",0.746963721259927
"Vermont",2023,8,442,647064,"VT","Northeast",0.569237870339461
"Vermont",2023,9,326,647064,"VT","Northeast",0.419845126087476
"Virginia",2020,1,5925,8590563,"VA","South",0.574758604296366
"Virginia",2020,2,7212,8590563,"VA","South",0.699604903659981
"Virginia",2020,3,5887,8590563,"VA","South",0.57107238877514
"Virginia",2020,4,6321,8590563,"VA","South",0.613172850254401
"Virginia",2020,5,7734,8590563,"VA","South",0.750241864241028
"Virginia",2020,6,5580,8590563,"VA","South",0.541291647590501
"Virginia",2020,7,5735,8590563,"VA","South",0.556327526690238
"Virginia",2020,8,7337,8590563,"VA","South",0.711730612611381
"Virginia",2020,9,5898,8590563,"VA","South",0.572139451162863
"Virginia",2020,10,7484,8590563,"VA","South",0.725990446338228
"Virginia",2020,11,6374,8590563,"VA","South",0.618314150849795
"Virginia",2020,12,7193,8590563,"VA","South",0.697761795899368
"Virginia",2021,1,10179,8642274,"VA","South",0.981512504694945
"Virginia",2021,2,7256,8642274,"VA","South",0.699661531984136
"Virginia",2021,3,6193,8642274,"VA","South",0.597161503249415
"Virginia",2021,4,5861,8642274,"VA","South",0.56514832400207
"Virginia",2021,5,7280,8642274,"VA","South",0.70197573771286
"Virginia",2021,6,5505,8642274,"VA","South",0.530820939026002
"Virginia",2021,7,7078,8642274,"VA","South",0.682497839496102
"Virginia",2021,8,6292,8642274,"VA","South",0.6067076018804
"Virginia",2021,9,6835,8642274,"VA","South",0.659066506492774
"Virginia",2021,10,8718,8642274,"VA","South",0.840635230958889
"Virginia",2021,11,6691,8642274,"VA","South",0.645181272120432
"Virginia",2021,12,7000,8642274,"VA","South",0.67497667087775
"Virginia",2022,1,10348,8683619,"VA","South",0.993057541254785
"Virginia",2022,2,7267,8683619,"VA","South",0.697385886383699
"Virginia",2022,3,6132,8683619,"VA","South",0.588464325760953
"Virginia",2022,4,7163,8683619,"VA","South",0.687405408582144
"Virginia",2022,5,5747,8683619,"VA","South",0.551517364668656
"Virginia",2022,6,5897,8683619,"VA","South",0.565912284574746
"Virginia",2022,7,7304,8683619,"VA","South",0.700936633293868
"Virginia",2022,8,5979,8683619,"VA","South",0.573781507456741
"Virginia",2022,9,5893,8683619,"VA","South",0.565528420043916
"Virginia",2022,10,7579,8683619,"VA","South",0.727327319788366
"Virginia",2022,11,6256,8683619,"VA","South",0.600364126216654
"Virginia",2022,12,8275,8683619,"VA","South",0.794119748152623
"Virginia",2023,1,6544,8683619,"VA","South",0.628002372436346
"Virginia",2023,2,6357,8683619,"VA","South",0.610056705620088
"Virginia",2023,3,6034,8683619,"VA","South",0.579059644755641
"Virginia",2023,4,7264,8683619,"VA","South",0.697097987985578
"Virginia",2023,5,5638,8683619,"VA","South",0.541057056203564
"Virginia",2023,6,5615,8683619,"VA","South",0.538849835151297
"Virginia",2023,7,6856,8683619,"VA","South",0.657943805841013
"Virginia",2023,8,5629,8683619,"VA","South",0.540193361009198
"Virginia",2023,9,3710,8683619,"VA","South",0.356034352343956
"Washington",2020,1,4842,7693612,"WA","West",0.524461072380567
"Washington",2020,2,5809,7693612,"WA","West",0.629201645902254
"Washington",2020,3,4891,7693612,"WA","West",0.529768505785492
"Washington",2020,4,5091,7693612,"WA","West",0.551431499274983
"Washington",2020,5,5678,7693612,"WA","West",0.615012385166638
"Washington",2020,6,4373,7693612,"WA","West",0.473661352647712
"Washington",2020,7,4648,7693612,"WA","West",0.503447968695761
"Washington",2020,8,5954,7693612,"WA","West",0.644907316182135
"Washington",2020,9,4732,7693612,"WA","West",0.512546425961347
"Washington",2020,10,5843,7693612,"WA","West",0.632884354795468
"Washington",2020,11,5158,7693612,"WA","West",0.558688602093962
"Washington",2020,12,5539,7693612,"WA","West",0.599956604691442
"Washington",2021,1,6806,7738692,"WA","West",0.732897325112134
"Washington",2021,2,5070,7738692,"WA","West",0.545957895727082
"Washington",2021,3,4815,7738692,"WA","West",0.518498474936074
"Washington",2021,4,4788,7738692,"WA","West",0.515591006852321
"Washington",2021,5,5965,7738692,"WA","West",0.642335078503361
"Washington",2021,6,4933,7738692,"WA","West",0.531205187302109
"Washington",2021,7,6567,7738692,"WA","West",0.707160848370758
"Washington",2021,8,5333,7738692,"WA","West",0.574278788542904
"Washington",2021,9,6024,7738692,"WA","West",0.648688434686378
"Washington",2021,10,7135,7738692,"WA","West",0.768325362132688
"Washington",2021,11,5492,7738692,"WA","West",0.591400545036121
"Washington",2021,12,5517,7738692,"WA","West",0.59409264511367
"Washington",2022,1,7842,7785786,"WA","West",0.839350066903971
"Washington",2022,2,5774,7785786,"WA","West",0.618006539951993
"Washington",2022,3,5043,7785786,"WA","West",0.539765670415293
"Washington",2022,4,6201,7785786,"WA","West",0.663709482896139
"Washington",2022,5,4955,7785786,"WA","West",0.530346796927974
"Washington",2022,6,4993,7785786,"WA","West",0.534414037752044
"Washington",2022,7,6427,7785786,"WA","West",0.687898862534025
"Washington",2022,8,5083,7785786,"WA","West",0.544046976545892
"Washington",2022,9,5086,7785786,"WA","West",0.544368074505687
"Washington",2022,10,6041,7785786,"WA","West",0.646584258373742
"Washington",2022,11,5328,7785786,"WA","West",0.570269976595812
"Washington",2022,12,7632,7785786,"WA","West",0.816873209718325
"Washington",2023,1,5602,7785786,"WA","West",0.599596923590416
"Washington",2023,2,5190,7785786,"WA","West",0.555499470445245
"Washington",2023,3,5249,7785786,"WA","West",0.561814396987878
"Washington",2023,4,6458,7785786,"WA","West",0.691216874785239
"Washington",2023,5,4802,7785786,"WA","West",0.513970800978433
"Washington",2023,6,4732,7785786,"WA","West",0.506478515249884
"Washington",2023,7,5830,7785786,"WA","West",0.624000368534832
"Washington",2023,8,4698,7785786,"WA","West",0.502839405038875
"Washington",2023,9,2953,7785786,"WA","West",0.316067425091485
"West Virginia",2020,1,1925,1784787,"WV","South",0.898800062229648
"West Virginia",2020,2,2369,1784787,"WV","South",1.10610771294651
"West Virginia",2020,3,1919,1784787,"WV","South",0.895998607490231
"West Virginia",2020,4,1869,1784787,"WV","South",0.872653151328422
"West Virginia",2020,5,2260,1784787,"WV","South",1.05521461851377
"West Virginia",2020,6,1750,1784787,"WV","South",0.817090965663316
"West Virginia",2020,7,1788,1784787,"WV","South",0.834833512346291
"West Virginia",2020,8,2369,1784787,"WV","South",1.10610771294651
"West Virginia",2020,9,1907,1784787,"WV","South",0.890395698011397
"West Virginia",2020,10,2335,1784787,"WV","South",1.09023280275648
"West Virginia",2020,11,2179,1784787,"WV","South",1.01739497953164
"West Virginia",2020,12,2648,1784787,"WV","South",1.23637535832941
"West Virginia",2021,1,3364,1782959,"WV","South",1.57229265133597
"West Virginia",2021,2,2169,1782959,"WV","South",1.01376419760634
"West Virginia",2021,3,2010,1782959,"WV","South",0.939449533051517
"West Virginia",2021,4,1951,1782959,"WV","South",0.911873651235577
"West Virginia",2021,5,2411,1782959,"WV","South",1.12687205183443
"West Virginia",2021,6,1879,1782959,"WV","South",0.878221727663583
"West Virginia",2021,7,2248,1782959,"WV","South",1.05068783597006
"West Virginia",2021,8,2106,1782959,"WV","South",0.984318764480843
"West Virginia",2021,9,2601,1782959,"WV","South",1.21567573903831
"West Virginia",2021,10,3172,1782959,"WV","South",1.48255418847732
"West Virginia",2021,11,2396,1782959,"WV","South",1.1198612344236
"West Virginia",2021,12,2427,1782959,"WV","South",1.13435025707265
"West Virginia",2022,1,3258,1775156,"WV","South",1.52944304613228
"West Virginia",2022,2,2549,1775156,"WV","South",1.19660844830914
"West Virginia",2022,3,2152,1775156,"WV","South",1.01023985122059
"West Virginia",2022,4,2474,1775156,"WV","South",1.16140027505564
"West Virginia",2022,5,1869,1775156,"WV","South",0.87738767747736
"West Virginia",2022,6,1907,1775156,"WV","South",0.895226485259136
"West Virginia",2022,7,2402,1775156,"WV","South",1.12760042873227
"West Virginia",2022,8,1900,1775156,"WV","South",0.891940389088809
"West Virginia",2022,9,1858,1775156,"WV","South",0.872223812066846
"West Virginia",2022,10,2355,1775156,"WV","South",1.10553664016008
"West Virginia",2022,11,2087,1775156,"WV","South",0.979726101067549
"West Virginia",2022,12,2789,1775156,"WV","South",1.30927460272036
"West Virginia",2023,1,2091,1775156,"WV","South",0.981603870307736
"West Virginia",2023,2,2085,1775156,"WV","South",0.978787216447456
"West Virginia",2023,3,1892,1775156,"WV","South",0.888184850608435
"West Virginia",2023,4,2356,1775156,"WV","South",1.10600608247012
"West Virginia",2023,5,1770,1775156,"WV","South",0.830912888782732
"West Virginia",2023,6,1677,1775156,"WV","South",0.787254753948385
"West Virginia",2023,7,2200,1775156,"WV","South",1.03277308210283
"West Virginia",2023,8,1747,1775156,"WV","South",0.820115715651657
"West Virginia",2023,9,1174,1775156,"WV","South",0.551125271994874
"Wisconsin",2020,1,4397,5832655,"WI","Midwest",0.62821590967864
"Wisconsin",2020,2,5655,5832655,"WI","Midwest",0.807951096027452
"Wisconsin",2020,3,4482,5832655,"WI","Midwest",0.640360179026533
"Wisconsin",2020,4,4570,5832655,"WI","Midwest",0.652933069645527
"Wisconsin",2020,5,5481,5832655,"WI","Midwest",0.783091062303531
"Wisconsin",2020,6,4188,5832655,"WI","Midwest",0.598355294458527
"Wisconsin",2020,7,4255,5832655,"WI","Midwest",0.607927836179807
"Wisconsin",2020,8,5425,5832655,"WI","Midwest",0.775090131909625
"Wisconsin",2020,9,4347,5832655,"WI","Midwest",0.621072221826938
"Wisconsin",2020,10,6405,5832655,"WI","Midwest",0.915106413802977
"Wisconsin",2020,11,6610,5832655,"WI","Midwest",0.944395533994953
"Wisconsin",2020,12,6125,5832655,"WI","Midwest",0.875101761833447
"Wisconsin",2021,1,6507,5895908,"WI","Midwest",0.919705667049079
"Wisconsin",2021,2,4531,5895908,"WI","Midwest",0.640415917842228
"Wisconsin",2021,3,4153,5895908,"WI","Midwest",0.58698903261946
"Wisconsin",2021,4,4100,5895908,"WI","Midwest",0.579497961410976
"Wisconsin",2021,5,5087,5895908,"WI","Midwest",0.719001495048204
"Wisconsin",2021,6,4073,5895908,"WI","Midwest",0.575681755323636
"Wisconsin",2021,7,5191,5895908,"WI","Midwest",0.733700955532775
"Wisconsin",2021,8,4463,5895908,"WI","Midwest",0.630804732140777
"Wisconsin",2021,9,4809,5895908,"WI","Midwest",0.679708706445216
"Wisconsin",2021,10,6461,5895908,"WI","Midwest",0.91320398260398
"Wisconsin",2021,11,5384,5895908,"WI","Midwest",0.76097976200895
"Wisconsin",2021,12,5784,5895908,"WI","Midwest",0.81751614848807
"Wisconsin",2022,1,7598,5892539,"WI","Midwest",1.07452265766364
"Wisconsin",2022,2,5152,5892539,"WI","Midwest",0.728604992403671
"Wisconsin",2022,3,4450,5892539,"WI","Midwest",0.629326905317612
"Wisconsin",2022,4,5343,5892539,"WI","Midwest",0.755616551710562
"Wisconsin",2022,5,4273,5892539,"WI","Midwest",0.604295250881383
"Wisconsin",2022,6,4204,5892539,"WI","Midwest",0.594537148304548
"Wisconsin",2022,7,5336,5892539,"WI","Midwest",0.75462659927523
"Wisconsin",2022,8,4233,5892539,"WI","Midwest",0.598638379822348
"Wisconsin",2022,9,4289,5892539,"WI","Midwest",0.606557999304997
"Wisconsin",2022,10,5713,5892539,"WI","Midwest",0.807942609006633
"Wisconsin",2022,11,4670,5892539,"WI","Midwest",0.660439696142302
"Wisconsin",2022,12,6276,5892539,"WI","Midwest",0.887563069162546
"Wisconsin",2023,1,4820,5892539,"WI","Midwest",0.681652962613683
"Wisconsin",2023,2,4526,5892539,"WI","Midwest",0.640074960329777
"Wisconsin",2023,3,4451,5892539,"WI","Midwest",0.629468327094087
"Wisconsin",2023,4,5435,5892539,"WI","Midwest",0.768627355146341
"Wisconsin",2023,5,4297,5892539,"WI","Midwest",0.607689373516804
"Wisconsin",2023,6,4294,5892539,"WI","Midwest",0.607265108187376
"Wisconsin",2023,7,5094,5892539,"WI","Midwest",0.72040252936807
"Wisconsin",2023,8,4095,5892539,"WI","Midwest",0.579122174668678
"Wisconsin",2023,9,2636,5892539,"WI","Midwest",0.372787802790387
"Wyoming",2020,1,424,582328,"WY","West",0.606759993222605
"Wyoming",2020,2,467,582328,"WY","West",0.668294615176785
"Wyoming",2020,3,370,582328,"WY","West",0.529483956349915
"Wyoming",2020,4,412,582328,"WY","West",0.58958754058423
"Wyoming",2020,5,432,582328,"WY","West",0.618208294981522
"Wyoming",2020,6,383,582328,"WY","West",0.548087446708155
"Wyoming",2020,7,402,582328,"WY","West",0.575277163385583
"Wyoming",2020,8,498,582328,"WY","West",0.712656784492588
"Wyoming",2020,9,434,582328,"WY","West",0.621070370421252
"Wyoming",2020,10,573,582328,"WY","West",0.819984613482436
"Wyoming",2020,11,541,582328,"WY","West",0.774191406446768
"Wyoming",2020,12,561,582328,"WY","West",0.80281216084406
"Wyoming",2021,1,595,578803,"WY","West",0.856653012049581
"Wyoming",2021,2,426,578803,"WY","West",0.613334761568271
"Wyoming",2021,3,383,578803,"WY","West",0.551425384226873
"Wyoming",2021,4,351,578803,"WY","West",0.505353289461181
"Wyoming",2021,5,463,578803,"WY","West",0.666605621141102
"Wyoming",2021,6,422,578803,"WY","West",0.60757574972256
"Wyoming",2021,7,487,578803,"WY","West",0.701159692215371
"Wyoming",2021,8,493,578803,"WY","West",0.709798209983938
"Wyoming",2021,9,528,578803,"WY","West",0.760189563633913
"Wyoming",2021,10,774,578803,"WY","West",1.11436879214517
"Wyoming",2021,11,570,578803,"WY","West",0.820659188013884
"Wyoming",2021,12,459,578803,"WY","West",0.660846609295391
"Wyoming",2022,1,607,581381,"WY","West",0.870054806285952
"Wyoming",2022,2,504,581381,"WY","West",0.722417829272026
"Wyoming",2022,3,388,581381,"WY","West",0.556147059042751
"Wyoming",2022,4,512,581381,"WY","West",0.733884778943011
"Wyoming",2022,5,397,581381,"WY","West",0.569047377422608
"Wyoming",2022,6,389,581381,"WY","West",0.557580427751624
"Wyoming",2022,7,512,581381,"WY","West",0.733884778943011
"Wyoming",2022,8,412,581381,"WY","West",0.590547908055704
"Wyoming",2022,9,409,581381,"WY","West",0.586247801929085
"Wyoming",2022,10,448,581381,"WY","West",0.642149181575135
"Wyoming",2022,11,451,581381,"WY","West",0.646449287701754
"Wyoming",2022,12,520,581381,"WY","West",0.745351728613996
"Wyoming",2023,1,424,581381,"WY","West",0.607748332562181
"Wyoming",2023,2,408,581381,"WY","West",0.584814433220212
"Wyoming",2023,3,397,581381,"WY","West",0.569047377422608
"Wyoming",2023,4,534,581381,"WY","West",0.765418890538219
"Wyoming",2023,5,392,581381,"WY","West",0.561880533878243
"Wyoming",2023,6,361,581381,"WY","West",0.517446103903178
"Wyoming",2023,7,509,581381,"WY","West",0.729584672816392
"Wyoming",2023,8,401,581381,"WY","West",0.5747808522581
"Wyoming",2023,9,205,581381,"WY","West",0.293840585318979
